name,price,brand,category,subcategory,sku,image_url,link,,
Центральный вал привода рабочего узла 6 зуб. пресс-подборщик YK0850/YK0870,4 240.00₽,Универсальные,Навесное оборудование,Прессподборщики,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/06/b6589b17fb4411e7a79a704d7b641f5c_b6589b18fb4411e7a79a704d7b641f5c-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%bd%d0%b0%d0%b2%d0%b5%d1%81%d0%bd%d0%be%d0%b3%d0%be-%d0%be%d0%b1%d0%be%d1%80%d1%83%d0%b4%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f/%d0%bf%d1%80%d0%b5%d1%81%d1%81%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-rxyk-yk-star-0850-0870/%d1%86%d0%b5%d0%bd%d1%82%d1%80%d0%b0%d0%bb%d1%8c%d0%bd%d1%8b%d0%b9-%d0%b2%d0%b0%d0%bb-%d0%bf%d1%80%d0%b8%d0%b2%d0%be%d0%b4%d0%b0-%d1%80%d0%b0%d0%b1%d0%be%d1%87%d0%b5%d0%b3%d0%be-%d1%83%d0%b7%d0%bb-2/,,
Центральный вал привода рабочего узла пресс-подборщик YK0890,4 900.00₽,Универсальные,Навесное оборудование,Прессподборщики,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2024/08/74f2a293771a11ee8b20d85ed391f4ed_210ebf0c53bd11ef9aeb40167eb2b975-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%bd%d0%b0%d0%b2%d0%b5%d1%81%d0%bd%d0%be%d0%b3%d0%be-%d0%be%d0%b1%d0%be%d1%80%d1%83%d0%b4%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f/%d0%bf%d1%80%d0%b5%d1%81%d1%81%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-rxyk-yk-star-0850-0870/%d1%86%d0%b5%d0%bd%d1%82%d1%80%d0%b0%d0%bb%d1%8c%d0%bd%d1%8b%d0%b9-%d0%b2%d0%b0%d0%bb-%d0%bf%d1%80%d0%b8%d0%b2%d0%be%d0%b4%d0%b0-%d1%80%d0%b0%d0%b1%d0%be%d1%87%d0%b5%d0%b3%d0%be-%d1%83%d0%b7%d0%bb-3/,,
Центральный вал привода рабочего узла пресс-подборщик YK1070,6 370.00₽,Универсальные,Навесное оборудование,Прессподборщики,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/06/7412b13ae5ea11ef9b01d85ed391f4ed_7412bb3de5ea11ef9b01d85ed391f4ed-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%bd%d0%b0%d0%b2%d0%b5%d1%81%d0%bd%d0%be%d0%b3%d0%be-%d0%be%d0%b1%d0%be%d1%80%d1%83%d0%b4%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f/%d0%bf%d1%80%d0%b5%d1%81%d1%81%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-rxyk-yk-star-0850-0870/%d1%86%d0%b5%d0%bd%d1%82%d1%80%d0%b0%d0%bb%d1%8c%d0%bd%d1%8b%d0%b9-%d0%b2%d0%b0%d0%bb-%d0%bf%d1%80%d0%b8%d0%b2%d0%be%d0%b4%d0%b0-%d1%80%d0%b0%d0%b1%d0%be%d1%87%d0%b5%d0%b3%d0%be-%d1%83%d0%b7%d0%bb-4/,,
Цепь 106 К пресс-подборщика YK0850,1 380.00₽,Универсальные,Навесное оборудование,Прессподборщики,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/06/1e3cbfcf8d7e11ecb023704d7b641f5c_1e3cbfd08d7e11ecb023704d7b641f5c-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%bd%d0%b0%d0%b2%d0%b5%d1%81%d0%bd%d0%be%d0%b3%d0%be-%d0%be%d0%b1%d0%be%d1%80%d1%83%d0%b4%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f/%d0%bf%d1%80%d0%b5%d1%81%d1%81%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-rxyk-yk-star-0850-0870/%d1%86%d0%b5%d0%bf%d1%8c-106-%d0%ba-%d0%bf%d1%80%d0%b5%d1%81%d1%81-%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba%d0%b0-yk0850/,,
Цепь 118 К пресс-подборщика YK0850,1 520.00₽,Универсальные,Навесное оборудование,Прессподборщики,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/06/5fb6dc3b8d7d11ecb023704d7b641f5c_5fb6dc3c8d7d11ecb023704d7b641f5c-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%bd%d0%b0%d0%b2%d0%b5%d1%81%d0%bd%d0%be%d0%b3%d0%be-%d0%be%d0%b1%d0%be%d1%80%d1%83%d0%b4%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f/%d0%bf%d1%80%d0%b5%d1%81%d1%81%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-rxyk-yk-star-0850-0870/%d1%86%d0%b5%d0%bf%d1%8c-118-%d0%ba-%d0%bf%d1%80%d0%b5%d1%81%d1%81-%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba%d0%b0-yk0850/,,
Цепь 122 К пресс-подборщик YK0870 / YK0890,1 460.00₽,Универсальные,Навесное оборудование,Прессподборщики,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/06/4af8052f670211eca664704d7b641f5c_4af80530670211eca664704d7b641f5c-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%bd%d0%b0%d0%b2%d0%b5%d1%81%d0%bd%d0%be%d0%b3%d0%be-%d0%be%d0%b1%d0%be%d1%80%d1%83%d0%b4%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f/%d0%bf%d1%80%d0%b5%d1%81%d1%81%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-rxyk-yk-star-0850-0870/%d1%86%d0%b5%d0%bf%d1%8c-122-%d0%ba-%d0%bf%d1%80%d0%b5%d1%81%d1%81-%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-yk0870-yk0890/,,
Цепь 126 звеньев пресс-подборщик YK0850,1 510.00₽,Универсальные,Навесное оборудование,Прессподборщики,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/07/b2eb9d407e1f11eaaf2a704d7b641f5c_b2eb9d417e1f11eaaf2a704d7b641f5c-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%bd%d0%b0%d0%b2%d0%b5%d1%81%d0%bd%d0%be%d0%b3%d0%be-%d0%be%d0%b1%d0%be%d1%80%d1%83%d0%b4%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f/%d0%bf%d1%80%d0%b5%d1%81%d1%81%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-rxyk-yk-star-0850-0870/%d1%86%d0%b5%d0%bf%d1%8c-126-%d0%b7%d0%b2%d0%b5%d0%bd%d1%8c%d0%b5%d0%b2-%d0%bf%d1%80%d0%b5%d1%81%d1%81-%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-yk0850/,,
Цепь 140 К пресс-подборщика YK0870 / YK0890,1 680.00₽,Универсальные,Навесное оборудование,Прессподборщики,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/06/ba90b38f670211eca664704d7b641f5c_ba90b390670211eca664704d7b641f5c-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%bd%d0%b0%d0%b2%d0%b5%d1%81%d0%bd%d0%be%d0%b3%d0%be-%d0%be%d0%b1%d0%be%d1%80%d1%83%d0%b4%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f/%d0%bf%d1%80%d0%b5%d1%81%d1%81%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-rxyk-yk-star-0850-0870/%d1%86%d0%b5%d0%bf%d1%8c-140-%d0%ba-%d0%bf%d1%80%d0%b5%d1%81%d1%81-%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba%d0%b0-yk0870-yk0890/,,
Цепь 144 звеньев пресс-подборщик YK0850,1 800.00₽,Универсальные,Навесное оборудование,Прессподборщики,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/07/fb15b4df7e1f11eaaf2a704d7b641f5c_fb15b4e07e1f11eaaf2a704d7b641f5c-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%bd%d0%b0%d0%b2%d0%b5%d1%81%d0%bd%d0%be%d0%b3%d0%be-%d0%be%d0%b1%d0%be%d1%80%d1%83%d0%b4%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f/%d0%bf%d1%80%d0%b5%d1%81%d1%81%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-rxyk-yk-star-0850-0870/%d1%86%d0%b5%d0%bf%d1%8c-144-%d0%b7%d0%b2%d0%b5%d0%bd%d1%8c%d0%b5%d0%b2-%d0%bf%d1%80%d0%b5%d1%81%d1%81-%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-yk0850/,,
Цепь 146 звеньев пресс-подборщик YK0870,1 380.00₽,Универсальные,Навесное оборудование,Прессподборщики,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/07/6d571842896f11e7b3cc704d7b641f5c_9941c975f4f811e78f29704d7b641f5c-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%bd%d0%b0%d0%b2%d0%b5%d1%81%d0%bd%d0%be%d0%b3%d0%be-%d0%be%d0%b1%d0%be%d1%80%d1%83%d0%b4%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f/%d0%bf%d1%80%d0%b5%d1%81%d1%81%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-rxyk-yk-star-0850-0870/%d1%86%d0%b5%d0%bf%d1%8c-146-%d0%b7%d0%b2%d0%b5%d0%bd%d1%8c%d0%b5%d0%b2-%d0%bf%d1%80%d0%b5%d1%81%d1%81-%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-yk0870/,,
Цепь 168 звеньев пресс-подборщик YK0870 / 1070,2 100.00₽,Универсальные,Навесное оборудование,Прессподборщики,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/06/9e370c80f23b11e59cee40167eb2b975_1c1e2f7edbf611e6921b40167eb2b975-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%bd%d0%b0%d0%b2%d0%b5%d1%81%d0%bd%d0%be%d0%b3%d0%be-%d0%be%d0%b1%d0%be%d1%80%d1%83%d0%b4%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f/%d0%bf%d1%80%d0%b5%d1%81%d1%81%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-rxyk-yk-star-0850-0870/%d1%86%d0%b5%d0%bf%d1%8c-168-%d0%b7%d0%b2%d0%b5%d0%bd%d1%8c%d0%b5%d0%b2-%d0%bf%d1%80%d0%b5%d1%81%d1%81-%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-yk0870-1070/,,
Цепь 36 К пресс-подборщика YK 0850 / 0870 / 0890,605.00₽,Универсальные,Навесное оборудование,Прессподборщики,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/06/3ea548bf8e2411ecb023704d7b641f5c_3ea548c08e2411ecb023704d7b641f5c-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%bd%d0%b0%d0%b2%d0%b5%d1%81%d0%bd%d0%be%d0%b3%d0%be-%d0%be%d0%b1%d0%be%d1%80%d1%83%d0%b4%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f/%d0%bf%d1%80%d0%b5%d1%81%d1%81%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-rxyk-yk-star-0850-0870/%d1%86%d0%b5%d0%bf%d1%8c-36-%d0%ba-%d0%bf%d1%80%d0%b5%d1%81%d1%81-%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba%d0%b0-yk-0850-0870-0890/,,
Цепь 36/106/118 К пресс-подборщика YK0850  комплект,3 210.00₽,Универсальные,Навесное оборудование,Прессподборщики,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2024/07/fa6370588e2411ecb023704d7b641f5c_fa6370598e2411ecb023704d7b641f5c-250x216.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%bd%d0%b0%d0%b2%d0%b5%d1%81%d0%bd%d0%be%d0%b3%d0%be-%d0%be%d0%b1%d0%be%d1%80%d1%83%d0%b4%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f/%d0%bf%d1%80%d0%b5%d1%81%d1%81%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-rxyk-yk-star-0850-0870/%d1%86%d0%b5%d0%bf%d1%8c-36-106-118-%d0%ba-%d0%bf%d1%80%d0%b5%d1%81%d1%81-%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba%d0%b0-yk0850-%d0%ba%d0%be%d0%bc%d0%bf%d0%bb%d0%b5%d0%ba%d1%82/,,
Цепь 36/122/140 К пресс-подборщика YK0870 / YK0890 комплект,3 250.00₽,Универсальные,Навесное оборудование,Прессподборщики,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2024/07/a2b3c040670411eca664704d7b641f5c_a2b3c041670411eca664704d7b641f5c-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%bd%d0%b0%d0%b2%d0%b5%d1%81%d0%bd%d0%be%d0%b3%d0%be-%d0%be%d0%b1%d0%be%d1%80%d1%83%d0%b4%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f/%d0%bf%d1%80%d0%b5%d1%81%d1%81%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-rxyk-yk-star-0850-0870/%d1%86%d0%b5%d0%bf%d1%8c-36-122-140-%d0%ba-%d0%bf%d1%80%d0%b5%d1%81%d1%81-%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba%d0%b0-yk0870-yk0890-%d0%ba%d0%be%d0%bc%d0%bf%d0%bb%d0%b5%d0%ba%d1%82/,,
Цепь 42 звена пресс-подборщик YK0850/YK0870/YK1070,540.00₽,Универсальные,Навесное оборудование,Прессподборщики,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/06/3955a3ce5c2711e5a2f540167eb2b975_68f688eada4211e79272704d7b641f5c-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%bd%d0%b0%d0%b2%d0%b5%d1%81%d0%bd%d0%be%d0%b3%d0%be-%d0%be%d0%b1%d0%be%d1%80%d1%83%d0%b4%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f/%d0%bf%d1%80%d0%b5%d1%81%d1%81%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-rxyk-yk-star-0850-0870/%d1%86%d0%b5%d0%bf%d1%8c-42-%d0%b7%d0%b2%d0%b5%d0%bd%d0%b0-%d0%bf%d1%80%d0%b5%d1%81%d1%81-%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-yk0850-yk0870-yk1070/,,
Цепь 42/126/144 звеньев пресс-подборщик YK0850 комплект,3 020.00₽,Универсальные,Навесное оборудование,Прессподборщики,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2024/07/8796930c7e1e11eaaf2a704d7b641f5c_8796930d7e1e11eaaf2a704d7b641f5c-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%bd%d0%b0%d0%b2%d0%b5%d1%81%d0%bd%d0%be%d0%b3%d0%be-%d0%be%d0%b1%d0%be%d1%80%d1%83%d0%b4%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f/%d0%bf%d1%80%d0%b5%d1%81%d1%81%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-rxyk-yk-star-0850-0870/%d1%80%d0%b0%d1%81%d1%85%d0%be%d0%b4%d0%bd%d1%8b%d0%b5-%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%bf%d1%80%d0%b5%d1%81%d1%81-%d0%bf%d0%be%d0%b4%d0%b1%d0%be/%d1%86%d0%b5%d0%bf%d1%8c-42-126-144-%d0%b7%d0%b2%d0%b5%d0%bd%d1%8c%d0%b5%d0%b2-%d0%bf%d1%80%d0%b5%d1%81%d1%81-%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-yk0850-%d0%ba%d0%be%d0%bc%d0%bf/,,
Цепь 42/146/168 звеньев пресс-подборщик YK0870 / YK1070  комплект,3 590.00₽,Универсальные,Навесное оборудование,Прессподборщики,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/06/3955a3cc5c2711e5a2f540167eb2b975_6cbe1842072611e8923e704d7b641f5c-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%bd%d0%b0%d0%b2%d0%b5%d1%81%d0%bd%d0%be%d0%b3%d0%be-%d0%be%d0%b1%d0%be%d1%80%d1%83%d0%b4%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f/%d0%bf%d1%80%d0%b5%d1%81%d1%81%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-rxyk-yk-star-0850-0870/%d1%80%d0%b0%d1%81%d1%85%d0%be%d0%b4%d0%bd%d1%8b%d0%b5-%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%bf%d1%80%d0%b5%d1%81%d1%81-%d0%bf%d0%be%d0%b4%d0%b1%d0%be/%d1%86%d0%b5%d0%bf%d1%8c-42-146-168-%d0%b7%d0%b2%d0%b5%d0%bd%d1%8c%d0%b5%d0%b2-%d0%bf%d1%80%d0%b5%d1%81%d1%81-%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-yk0870-yk1070-%d0%ba%d0%be%d0%bc/,,
Цепь длинная (52~54 звена) регулировки высоты полотна косилки сегментной,125.00₽,Универсальные,Навесное оборудование,Косилки,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/06/bc2699a368c111e5bfc240167eb2b975_3e086655869d11e5a65340167eb2b975-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%bd%d0%b0%d0%b2%d0%b5%d1%81%d0%bd%d0%be%d0%b3%d0%be-%d0%be%d0%b1%d0%be%d1%80%d1%83%d0%b4%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f/%d0%ba%d0%be%d1%81%d0%b8%d0%bb%d0%ba%d0%b8/%d0%ba%d0%be%d1%81%d0%b8%d0%bb%d0%ba%d0%b0-%d1%81%d0%b5%d0%b3%d0%bc%d0%b5%d0%bd%d1%82%d0%bd%d0%b0%d1%8f-9g-1-4-1-8/%d1%86%d0%b5%d0%bf%d1%8c-%d0%b4%d0%bb%d0%b8%d0%bd%d0%bd%d0%b0%d1%8f-5254-%d0%b7%d0%b2%d0%b5%d0%bd%d0%b0-%d1%80%d0%b5%d0%b3%d1%83%d0%bb%d0%b8%d1%80%d0%be%d0%b2%d0%ba%d0%b8-%d0%b2%d1%8b%d1%81%d0%be/,,
Цепь короткая (45~47 звеньев) регулировки высоты полотна косилки сегментной,128.00₽,Универсальные,Навесное оборудование,Косилки,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/06/1e736ec4e99711e5b54140167eb2b975_3f5d478f793811ee8b21d85ed391f4ed-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%bd%d0%b0%d0%b2%d0%b5%d1%81%d0%bd%d0%be%d0%b3%d0%be-%d0%be%d0%b1%d0%be%d1%80%d1%83%d0%b4%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f/%d0%ba%d0%be%d1%81%d0%b8%d0%bb%d0%ba%d0%b8/%d0%ba%d0%be%d1%81%d0%b8%d0%bb%d0%ba%d0%b0-%d1%81%d0%b5%d0%b3%d0%bc%d0%b5%d0%bd%d1%82%d0%bd%d0%b0%d1%8f-9g-1-4-1-8/%d1%86%d0%b5%d0%bf%d1%8c-%d0%ba%d0%be%d1%80%d0%be%d1%82%d0%ba%d0%b0%d1%8f-4547-%d0%b7%d0%b2%d0%b5%d0%bd%d1%8c%d0%b5%d0%b2-%d1%80%d0%b5%d0%b3%d1%83%d0%bb%d0%b8%d1%80%d0%be%d0%b2%d0%ba%d0%b8-%d0%b2/,,
Цепь пресс-подборщика (крупная) шаг 19 мм. отрез 5 м,2 470.00₽,Универсальные,Навесное оборудование,Прессподборщики,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2024/07/435e62b533a911ef9ada40167eb2b975_659e0ff733aa11ef9ada40167eb2b975-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%bd%d0%b0%d0%b2%d0%b5%d1%81%d0%bd%d0%be%d0%b3%d0%be-%d0%be%d0%b1%d0%be%d1%80%d1%83%d0%b4%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f/%d0%bf%d1%80%d0%b5%d1%81%d1%81%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-rxyk-yk-star-0850-0870/%d1%86%d0%b5%d0%bf%d1%8c-%d0%bf%d1%80%d0%b5%d1%81%d1%81-%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba%d0%b0-%d0%ba%d1%80%d1%83%d0%bf%d0%bd%d0%b0%d1%8f-%d1%88%d0%b0%d0%b3-19-%d0%bc%d0%bc/,,
"Цепь пресс-подборщика шаг 16 мм. отрез 2,5 м",1 200.00₽,Универсальные,Навесное оборудование,Прессподборщики,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2024/07/b1ff6c29182b11ef9ad740167eb2b975_3f0766a233b311ef9ada40167eb2b975-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%bd%d0%b0%d0%b2%d0%b5%d1%81%d0%bd%d0%be%d0%b3%d0%be-%d0%be%d0%b1%d0%be%d1%80%d1%83%d0%b4%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f/%d0%bf%d1%80%d0%b5%d1%81%d1%81%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba-rxyk-yk-star-0850-0870/%d1%86%d0%b5%d0%bf%d1%8c-%d0%bf%d1%80%d0%b5%d1%81%d1%81-%d0%bf%d0%be%d0%b4%d0%b1%d0%be%d1%80%d1%89%d0%b8%d0%ba%d0%b0-%d1%88%d0%b0%d0%b3-16-%d0%bc%d0%bc-%d0%be%d1%82%d1%80%d0%b5%d0%b7-25-%d0%bc/,,
